hour,PL,PL pomorskie,PL zachodniopomorskie,DE,LT,SE
2013-11-01 20:00:00,0.925,0.925,0.925,0.51,0.934,0.843
2013-11-01 21:00:00,0.93,0.93,0.93,0.412,0.927,0.814
2013-11-01 22:00:00,0.94,0.94,0.94,0.292,0.925,0.76
2013-11-01 23:00:00,0.937,0.937,0.937,0.281,0.936,0.742
2013-11-02 00:00:00,0.925,0.925,0.925,0.36,0.941,0.724
2013-11-02 01:00:00,0.879,0.879,0.879,0.37,0.936,0.702
2013-11-02 02:00:00,0.81,0.81,0.81,0.31,0.899,0.661
2013-11-02 03:00:00,0.789,0.789,0.789,0.262,0.831,0.618
2013-11-02 04:00:00,0.624,0.624,0.624,0.176,0.78,0.489
2013-11-02 05:00:00,0.393,0.393,0.393,0.131,0.588,0.355
2013-11-02 06:00:00,0.342,0.342,0.342,0.098,0.374,0.343
2013-11-02 07:00:00,0.413,0.413,0.413,0.065,0.376,0.378
2013-11-02 08:00:00,0.252,0.252,0.252,0.048,0.483,0.292
2013-11-02 09:00:00,0.218,0.218,0.218,0.047,0.346,0.276
2013-11-02 10:00:00,0.333,0.333,0.333,0.05,0.316,0.316
2013-11-02 11:00:00,0.402,0.402,0.402,0.027,0.424,0.352
2013-11-02 12:00:00,0.319,0.319,0.319,0.025,0.429,0.274
2013-11-02 13:00:00,0.255,0.255,0.255,0.027,0.374,0.207
2013-11-02 14:00:00,0.24,0.24,0.24,0.064,0.293,0.183
2013-11-02 15:00:00,0.215,0.215,0.215,0.145,0.322,0.16
2013-11-02 16:00:00,0.142,0.142,0.142,0.287,0.323,0.116
2013-11-02 17:00:00,0.066,0.066,0.066,0.414,0.255,0.086
2013-11-02 18:00:00,0.028,0.028,0.028,0.575,0.196,0.061
2013-11-02 19:00:00,0.014,0.014,0.014,0.742,0.131,0.053
2013-11-02 20:00:00,0.003,0.003,0.003,0.818,0.044,0.045
2013-11-02 21:00:00,0.004,0.004,0.004,0.838,0.003,0.034
2013-11-02 22:00:00,0.017,0.017,0.017,0.852,0.0,0.027
2013-11-02 23:00:00,0.008,0.008,0.008,0.86,0.002,0.018
2013-11-03 00:00:00,0.003,0.003,0.003,0.863,0.008,0.02
2013-11-03 01:00:00,0.0,0.0,0.0,0.865,0.008,0.028
2013-11-03 02:00:00,0.0,0.0,0.0,0.869,0.006,0.037
2013-11-03 03:00:00,0.0,0.0,0.0,0.879,0.002,0.054
2013-11-03 04:00:00,0.0,0.0,0.0,0.891,0.001,0.083
2013-11-03 05:00:00,0.0,0.0,0.0,0.894,0.002,0.103
2013-11-03 06:00:00,0.02,0.02,0.02,0.908,0.0,0.119
2013-11-03 07:00:00,0.057,0.057,0.057,0.926,0.001,0.166
2013-11-03 08:00:00,0.137,0.137,0.137,0.926,0.03,0.228
2013-11-03 09:00:00,0.213,0.213,0.213,0.924,0.122,0.246
2013-11-03 10:00:00,0.296,0.296,0.296,0.92,0.151,0.333
2013-11-03 11:00:00,0.407,0.407,0.407,0.918,0.278,0.381
2013-11-03 12:00:00,0.447,0.447,0.447,0.919,0.362,0.441
2013-11-03 13:00:00,0.456,0.456,0.456,0.932,0.437,0.47
2013-11-03 14:00:00,0.496,0.496,0.496,0.939,0.36,0.545
2013-11-03 15:00:00,0.559,0.559,0.559,0.942,0.39,0.669
2013-11-03 16:00:00,0.654,0.654,0.654,0.938,0.46,0.74
2013-11-03 17:00:00,0.756,0.756,0.756,0.94,0.455,0.825
2013-11-03 18:00:00,0.854,0.854,0.854,0.944,0.496,0.878
2013-11-03 19:00:00,0.908,0.908,0.908,0.949,0.683,0.909
2013-11-03 20:00:00,0.945,0.945,0.945,0.95,0.921,0.926
2013-11-03 21:00:00,0.949,0.949,0.949,0.95,0.875,0.927
2013-11-03 22:00:00,0.949,0.949,0.949,0.95,0.926,0.929
2013-11-03 23:00:00,0.95,0.95,0.95,0.947,0.918,0.93
2013-11-04 00:00:00,0.95,0.95,0.95,0.944,0.941,0.934
2013-11-04 01:00:00,0.95,0.95,0.95,0.931,0.948,0.92
2013-11-04 02:00:00,0.948,0.948,0.948,0.918,0.945,0.884
2013-11-04 03:00:00,0.95,0.95,0.95,0.877,0.923,0.864
2013-11-04 04:00:00,0.95,0.95,0.95,0.783,0.94,0.846
2013-11-04 05:00:00,0.95,0.95,0.95,0.612,0.949,0.818
2013-11-04 06:00:00,0.95,0.95,0.95,0.436,0.95,0.79
2013-11-04 07:00:00,0.95,0.95,0.95,0.317,0.95,0.739
2013-11-04 08:00:00,0.95,0.95,0.95,0.234,0.95,0.743
2013-11-04 09:00:00,0.95,0.95,0.95,0.175,0.95,0.755
2013-11-04 10:00:00,0.95,0.95,0.95,0.142,0.95,0.742
2013-11-04 11:00:00,0.95,0.95,0.95,0.178,0.95,0.701
2013-11-04 12:00:00,0.95,0.95,0.95,0.232,0.95,0.686
2013-11-04 13:00:00,0.936,0.936,0.936,0.283,0.944,0.685
2013-11-04 14:00:00,0.889,0.889,0.889,0.322,0.923,0.643
2013-11-04 15:00:00,0.946,0.946,0.946,0.39,0.939,0.643
2013-11-04 16:00:00,0.95,0.95,0.95,0.434,0.95,0.648
2013-11-04 17:00:00,0.95,0.95,0.95,0.488,0.95,0.665
2013-11-04 18:00:00,0.95,0.95,0.95,0.562,0.95,0.677
2013-11-04 19:00:00,0.95,0.95,0.95,0.664,0.95,0.676
2013-11-04 20:00:00,0.95,0.95,0.95,0.738,0.95,0.665
2013-11-04 21:00:00,0.95,0.95,0.95,0.803,0.95,0.669
2013-11-04 22:00:00,0.95,0.95,0.95,0.847,0.95,0.681
2013-11-04 23:00:00,0.95,0.95,0.95,0.915,0.95,0.673
2013-11-05 00:00:00,0.95,0.95,0.95,0.92,0.95,0.63
2013-11-05 01:00:00,0.947,0.947,0.947,0.918,0.95,0.601
2013-11-05 02:00:00,0.935,0.935,0.935,0.934,0.95,0.617
2013-11-05 03:00:00,0.94,0.94,0.94,0.938,0.95,0.661
2013-11-05 04:00:00,0.942,0.942,0.942,0.93,0.95,0.663
2013-11-05 05:00:00,0.934,0.934,0.934,0.903,0.95,0.681
2013-11-05 06:00:00,0.921,0.921,0.921,0.854,0.95,0.684
2013-11-05 07:00:00,0.933,0.933,0.933,0.773,0.947,0.71
2013-11-05 08:00:00,0.948,0.948,0.948,0.669,0.936,0.751
2013-11-05 09:00:00,0.95,0.95,0.95,0.597,0.933,0.802
2013-11-05 10:00:00,0.95,0.95,0.95,0.53,0.95,0.846
2013-11-05 11:00:00,0.95,0.95,0.95,0.527,0.95,0.869
2013-11-05 12:00:00,0.95,0.95,0.95,0.426,0.95,0.863
2013-11-05 13:00:00,0.95,0.95,0.95,0.37,0.95,0.843
2013-11-05 14:00:00,0.947,0.947,0.947,0.352,0.95,0.85
2013-11-05 15:00:00,0.942,0.942,0.942,0.323,0.95,0.845
2013-11-05 16:00:00,0.938,0.938,0.938,0.289,0.948,0.833
2013-11-05 17:00:00,0.929,0.929,0.929,0.264,0.947,0.829
2013-11-05 18:00:00,0.919,0.919,0.919,0.248,0.946,0.806
2013-11-05 19:00:00,0.886,0.886,0.886,0.238,0.929,0.763
2013-11-05 20:00:00,0.803,0.803,0.803,0.231,0.888,0.695
2013-11-05 21:00:00,0.676,0.676,0.676,0.198,0.782,0.569
2013-11-05 22:00:00,0.521,0.521,0.521,0.16,0.634,0.421
2013-11-05 23:00:00,0.365,0.365,0.365,0.121,0.454,0.327
2013-11-06 00:00:00,0.293,0.293,0.293,0.114,0.357,0.255
2013-11-06 01:00:00,0.229,0.229,0.229,0.163,0.279,0.202
2013-11-06 02:00:00,0.195,0.195,0.195,0.256,0.21,0.167
2013-11-06 03:00:00,0.173,0.173,0.173,0.319,0.165,0.135
2013-11-06 04:00:00,0.132,0.132,0.132,0.418,0.14,0.118
2013-11-06 05:00:00,0.116,0.116,0.116,0.535,0.115,0.114
2013-11-06 06:00:00,0.123,0.123,0.123,0.615,0.09,0.1
2013-11-06 07:00:00,0.14,0.14,0.14,0.718,0.076,0.079
2013-11-06 08:00:00,0.123,0.123,0.123,0.782,0.077,0.074
2013-11-06 09:00:00,0.123,0.123,0.123,0.789,0.072,0.104
2013-11-06 10:00:00,0.157,0.157,0.157,0.754,0.062,0.127
2013-11-06 11:00:00,0.176,0.176,0.176,0.676,0.048,0.132
2013-11-06 12:00:00,0.16,0.16,0.16,0.692,0.058,0.103
2013-11-06 13:00:00,0.11,0.11,0.11,0.716,0.097,0.068
2013-11-06 14:00:00,0.056,0.056,0.056,0.685,0.142,0.044
2013-11-06 15:00:00,0.046,0.046,0.046,0.66,0.132,0.038
2013-11-06 16:00:00,0.063,0.063,0.063,0.528,0.066,0.036
2013-11-06 17:00:00,0.064,0.064,0.064,0.436,0.031,0.03
2013-11-06 18:00:00,0.062,0.062,0.062,0.41,0.027,0.027
2013-11-06 19:00:00,0.056,0.056,0.056,0.367,0.035,0.025
2013-11-06 20:00:00,0.055,0.055,0.055,0.34,0.044,0.032
2013-11-06 21:00:00,0.042,0.042,0.042,0.34,0.042,0.038
2013-11-06 22:00:00,0.041,0.041,0.041,0.308,0.035,0.045
2013-11-06 23:00:00,0.066,0.066,0.066,0.255,0.019,0.06
2013-11-07 00:00:00,0.092,0.092,0.092,0.162,0.016,0.073
2013-11-07 01:00:00,0.12,0.12,0.12,0.106,0.008,0.077
2013-11-07 02:00:00,0.123,0.123,0.123,0.089,0.002,0.069
2013-11-07 03:00:00,0.124,0.124,0.124,0.077,0.002,0.072
2013-11-07 04:00:00,0.117,0.117,0.117,0.081,0.005,0.066
2013-11-07 05:00:00,0.138,0.138,0.138,0.153,0.03,0.073
2013-11-07 06:00:00,0.174,0.174,0.174,0.321,0.082,0.08
2013-11-07 07:00:00,0.216,0.216,0.216,0.493,0.137,0.103
2013-11-07 08:00:00,0.217,0.217,0.217,0.66,0.223,0.117
2013-11-07 09:00:00,0.235,0.235,0.235,0.724,0.281,0.126
2013-11-07 10:00:00,0.238,0.238,0.238,0.758,0.319,0.127
2013-11-07 11:00:00,0.198,0.198,0.198,0.738,0.271,0.129
2013-11-07 12:00:00,0.172,0.172,0.172,0.695,0.254,0.146
2013-11-07 13:00:00,0.141,0.141,0.141,0.689,0.192,0.173
2013-11-07 14:00:00,0.114,0.114,0.114,0.71,0.135,0.197
2013-11-07 15:00:00,0.113,0.113,0.113,0.716,0.161,0.233
2013-11-07 16:00:00,0.112,0.112,0.112,0.689,0.19,0.271
2013-11-07 17:00:00,0.176,0.176,0.176,0.708,0.232,0.366
2013-11-07 18:00:00,0.283,0.283,0.283,0.706,0.302,0.441
2013-11-07 19:00:00,0.419,0.419,0.419,0.716,0.417,0.533
2013-11-07 20:00:00,0.592,0.592,0.592,0.744,0.504,0.628
2013-11-07 21:00:00,0.78,0.78,0.78,0.743,0.581,0.66
2013-11-07 22:00:00,0.875,0.875,0.875,0.754,0.673,0.603
2013-11-07 23:00:00,0.851,0.851,0.851,0.632,0.844,0.541
2013-11-08 00:00:00,0.747,0.747,0.747,0.69,0.908,0.48
2013-11-08 01:00:00,0.635,0.635,0.635,0.677,0.868,0.454
2013-11-08 02:00:00,0.538,0.538,0.538,0.706,0.759,0.411
2013-11-08 03:00:00,0.491,0.491,0.491,0.724,0.728,0.359
2013-11-08 04:00:00,0.389,0.389,0.389,0.762,0.526,0.334
2013-11-08 05:00:00,0.39,0.39,0.39,0.724,0.482,0.344
2013-11-08 06:00:00,0.335,0.335,0.335,0.623,0.429,0.333
2013-11-08 07:00:00,0.299,0.299,0.299,0.585,0.338,0.35
2013-11-08 08:00:00,0.294,0.294,0.294,0.615,0.297,0.369
2013-11-08 09:00:00,0.276,0.276,0.276,0.654,0.278,0.351
2013-11-08 10:00:00,0.256,0.256,0.256,0.617,0.27,0.328
2013-11-08 11:00:00,0.167,0.167,0.167,0.691,0.193,0.288
2013-11-08 12:00:00,0.159,0.159,0.159,0.668,0.191,0.3
2013-11-08 13:00:00,0.184,0.184,0.184,0.636,0.201,0.316
2013-11-08 14:00:00,0.211,0.211,0.211,0.506,0.237,0.344
2013-11-08 15:00:00,0.199,0.199,0.199,0.432,0.248,0.357
2013-11-08 16:00:00,0.252,0.252,0.252,0.442,0.234,0.375
2013-11-08 17:00:00,0.285,0.285,0.285,0.419,0.322,0.359
2013-11-08 18:00:00,0.231,0.231,0.231,0.348,0.37,0.322
2013-11-08 19:00:00,0.213,0.213,0.213,0.296,0.338,0.318
2013-11-08 20:00:00,0.221,0.221,0.221,0.283,0.296,0.306
2013-11-08 21:00:00,0.202,0.202,0.202,0.239,0.252,0.3
2013-11-08 22:00:00,0.162,0.162,0.162,0.161,0.229,0.29
2013-11-08 23:00:00,0.124,0.124,0.124,0.104,0.13,0.254
2013-11-09 00:00:00,0.139,0.139,0.139,0.137,0.095,0.26
2013-11-09 01:00:00,0.213,0.213,0.213,0.17,0.152,0.334
2013-11-09 02:00:00,0.202,0.202,0.202,0.213,0.218,0.377
2013-11-09 03:00:00,0.276,0.276,0.276,0.259,0.272,0.459
2013-11-09 04:00:00,0.442,0.442,0.442,0.244,0.437,0.539
2013-11-09 05:00:00,0.629,0.629,0.629,0.233,0.606,0.628
2013-11-09 06:00:00,0.7,0.7,0.7,0.315,0.722,0.74
2013-11-09 07:00:00,0.751,0.751,0.751,0.409,0.731,0.805
2013-11-09 08:00:00,0.864,0.864,0.864,0.582,0.801,0.829
2013-11-09 09:00:00,0.924,0.924,0.924,0.847,0.911,0.853
2013-11-09 10:00:00,0.93,0.93,0.93,0.95,0.938,0.849
2013-11-09 11:00:00,0.907,0.907,0.907,0.949,0.869,0.847
2013-11-09 12:00:00,0.932,0.932,0.932,0.95,0.853,0.845
2013-11-09 13:00:00,0.949,0.949,0.949,0.95,0.9,0.821
2013-11-09 14:00:00,0.95,0.95,0.95,0.95,0.948,0.793
2013-11-09 15:00:00,0.95,0.95,0.95,0.949,0.95,0.787
2013-11-09 16:00:00,0.95,0.95,0.95,0.946,0.95,0.777
2013-11-09 17:00:00,0.95,0.95,0.95,0.933,0.95,0.769
2013-11-09 18:00:00,0.95,0.95,0.95,0.894,0.95,0.783
2013-11-09 19:00:00,0.95,0.95,0.95,0.778,0.95,0.839
2013-11-09 20:00:00,0.95,0.95,0.95,0.579,0.95,0.901
2013-11-09 21:00:00,0.95,0.95,0.95,0.379,0.95,0.918
2013-11-09 22:00:00,0.95,0.95,0.95,0.254,0.95,0.902
2013-11-09 23:00:00,0.95,0.95,0.95,0.302,0.95,0.877
2013-11-10 00:00:00,0.95,0.95,0.95,0.233,0.95,0.814
2013-11-10 01:00:00,0.95,0.95,0.95,0.195,0.95,0.769
2013-11-10 02:00:00,0.95,0.95,0.95,0.196,0.95,0.738
2013-11-10 03:00:00,0.935,0.935,0.935,0.19,0.95,0.672
2013-11-10 04:00:00,0.887,0.887,0.887,0.169,0.926,0.633
2013-11-10 05:00:00,0.898,0.898,0.898,0.172,0.889,0.61
2013-11-10 06:00:00,0.891,0.891,0.891,0.237,0.894,0.607
2013-11-10 07:00:00,0.872,0.872,0.872,0.3,0.89,0.605
2013-11-10 08:00:00,0.857,0.857,0.857,0.355,0.846,0.64
2013-11-10 09:00:00,0.851,0.851,0.851,0.477,0.796,0.688
2013-11-10 10:00:00,0.884,0.884,0.884,0.604,0.836,0.704
2013-11-10 11:00:00,0.823,0.823,0.823,0.728,0.839,0.693
2013-11-10 12:00:00,0.809,0.809,0.809,0.786,0.809,0.643
2013-11-10 13:00:00,0.778,0.778,0.778,0.835,0.734,0.559
2013-11-10 14:00:00,0.679,0.679,0.679,0.876,0.67,0.505
2013-11-10 15:00:00,0.589,0.589,0.589,0.911,0.601,0.482
2013-11-10 16:00:00,0.541,0.541,0.541,0.928,0.598,0.42
2013-11-10 17:00:00,0.543,0.543,0.543,0.927,0.689,0.393
2013-11-10 18:00:00,0.525,0.525,0.525,0.918,0.737,0.366
2013-11-10 19:00:00,0.469,0.469,0.469,0.899,0.668,0.306
2013-11-10 20:00:00,0.376,0.376,0.376,0.871,0.5,0.249
2013-11-10 21:00:00,0.257,0.257,0.257,0.817,0.314,0.22
2013-11-10 22:00:00,0.177,0.177,0.177,0.733,0.203,0.237
2013-11-10 23:00:00,0.132,0.132,0.132,0.641,0.193,0.254
2013-11-11 00:00:00,0.086,0.086,0.086,0.503,0.158,0.315
2013-11-11 01:00:00,0.062,0.062,0.062,0.393,0.103,0.402
2013-11-11 02:00:00,0.072,0.072,0.072,0.281,0.081,0.458
2013-11-11 03:00:00,0.098,0.098,0.098,0.183,0.047,0.509
2013-11-11 04:00:00,0.162,0.162,0.162,0.093,0.026,0.574
2013-11-11 05:00:00,0.255,0.255,0.255,0.06,0.008,0.6
2013-11-11 06:00:00,0.37,0.37,0.37,0.051,0.0,0.585
2013-11-11 07:00:00,0.449,0.449,0.449,0.047,0.0,0.548
2013-11-11 08:00:00,0.518,0.518,0.518,0.092,0.0,0.526
2013-11-11 09:00:00,0.558,0.558,0.558,0.159,0.0,0.466
2013-11-11 10:00:00,0.475,0.475,0.475,0.289,0.001,0.391
2013-11-11 11:00:00,0.462,0.462,0.462,0.519,0.045,0.335
2013-11-11 12:00:00,0.469,0.469,0.469,0.646,0.074,0.279
2013-11-11 13:00:00,0.474,0.474,0.474,0.729,0.127,0.216
2013-11-11 14:00:00,0.374,0.374,0.374,0.789,0.168,0.134
2013-11-11 15:00:00,0.28,0.28,0.28,0.817,0.213,0.103
2013-11-11 16:00:00,0.203,0.203,0.203,0.835,0.242,0.134
2013-11-11 17:00:00,0.135,0.135,0.135,0.848,0.235,0.18
2013-11-11 18:00:00,0.077,0.077,0.077,0.857,0.245,0.252
2013-11-11 19:00:00,0.077,0.077,0.077,0.868,0.137,0.312
2013-11-11 20:00:00,0.111,0.111,0.111,0.886,0.112,0.357
2013-11-11 21:00:00,0.117,0.117,0.117,0.904,0.077,0.406
2013-11-11 22:00:00,0.189,0.189,0.189,0.91,0.059,0.473
2013-11-11 23:00:00,0.345,0.345,0.345,0.915,0.064,0.591
2013-11-12 00:00:00,0.338,0.338,0.338,0.92,0.077,0.602
2013-11-12 01:00:00,0.402,0.402,0.402,0.923,0.158,0.682
2013-11-12 02:00:00,0.434,0.434,0.434,0.927,0.334,0.734
2013-11-12 03:00:00,0.519,0.519,0.519,0.923,0.44,0.79
2013-11-12 04:00:00,0.632,0.632,0.632,0.89,0.462,0.831
2013-11-12 05:00:00,0.752,0.752,0.752,0.811,0.485,0.874
2013-11-12 06:00:00,0.842,0.842,0.842,0.686,0.495,0.9
2013-11-12 07:00:00,0.902,0.902,0.902,0.568,0.684,0.915
2013-11-12 08:00:00,0.931,0.931,0.931,0.523,0.865,0.916
2013-11-12 09:00:00,0.945,0.945,0.945,0.421,0.92,0.918
2013-11-12 10:00:00,0.948,0.948,0.948,0.36,0.944,0.925
2013-11-12 11:00:00,0.949,0.949,0.949,0.394,0.944,0.919
2013-11-12 12:00:00,0.949,0.949,0.949,0.441,0.947,0.922
2013-11-12 13:00:00,0.949,0.949,0.949,0.523,0.949,0.903
2013-11-12 14:00:00,0.949,0.949,0.949,0.507,0.948,0.886
2013-11-12 15:00:00,0.949,0.949,0.949,0.549,0.948,0.867
2013-11-12 16:00:00,0.949,0.949,0.949,0.619,0.949,0.824
2013-11-12 17:00:00,0.949,0.949,0.949,0.609,0.949,0.773
2013-11-12 18:00:00,0.948,0.948,0.948,0.598,0.95,0.751
2013-11-12 19:00:00,0.949,0.949,0.949,0.666,0.95,0.739
2013-11-12 20:00:00,0.949,0.949,0.949,0.725,0.95,0.729
2013-11-12 21:00:00,0.949,0.949,0.949,0.74,0.949,0.733
2013-11-12 22:00:00,0.949,0.949,0.949,0.777,0.95,0.754
2013-11-12 23:00:00,0.948,0.948,0.948,0.814,0.949,0.773
2013-11-13 00:00:00,0.941,0.941,0.941,0.824,0.95,0.728
2013-11-13 01:00:00,0.901,0.901,0.901,0.825,0.95,0.681
2013-11-13 02:00:00,0.862,0.862,0.862,0.839,0.946,0.636
2013-11-13 03:00:00,0.755,0.755,0.755,0.852,0.943,0.602
2013-11-13 04:00:00,0.628,0.628,0.628,0.842,0.887,0.587
2013-11-13 05:00:00,0.66,0.66,0.66,0.834,0.811,0.617
2013-11-13 06:00:00,0.724,0.724,0.724,0.809,0.725,0.682
2013-11-13 07:00:00,0.831,0.831,0.831,0.78,0.688,0.719
2013-11-13 08:00:00,0.904,0.904,0.904,0.757,0.76,0.746
2013-11-13 09:00:00,0.928,0.928,0.928,0.695,0.863,0.779
2013-11-13 10:00:00,0.939,0.939,0.939,0.581,0.909,0.801
2013-11-13 11:00:00,0.939,0.939,0.939,0.45,0.897,0.791
2013-11-13 12:00:00,0.943,0.943,0.943,0.462,0.92,0.784
2013-11-13 13:00:00,0.949,0.949,0.949,0.508,0.934,0.817
2013-11-13 14:00:00,0.95,0.95,0.95,0.545,0.944,0.823
2013-11-13 15:00:00,0.95,0.95,0.95,0.553,0.949,0.849
2013-11-13 16:00:00,0.95,0.95,0.95,0.534,0.949,0.873
2013-11-13 17:00:00,0.95,0.95,0.95,0.53,0.939,0.861
2013-11-13 18:00:00,0.95,0.95,0.95,0.523,0.939,0.853
2013-11-13 19:00:00,0.95,0.95,0.95,0.517,0.949,0.838
2013-11-13 20:00:00,0.949,0.949,0.949,0.506,0.949,0.822
2013-11-13 21:00:00,0.945,0.945,0.945,0.541,0.937,0.799
2013-11-13 22:00:00,0.907,0.907,0.907,0.663,0.86,0.758
2013-11-13 23:00:00,0.88,0.88,0.88,0.786,0.776,0.734
2013-11-14 00:00:00,0.803,0.803,0.803,0.821,0.64,0.671
2013-11-14 01:00:00,0.705,0.705,0.705,0.841,0.541,0.585
2013-11-14 02:00:00,0.579,0.579,0.579,0.86,0.496,0.481
2013-11-14 03:00:00,0.475,0.475,0.475,0.875,0.399,0.399
2013-11-14 04:00:00,0.401,0.401,0.401,0.89,0.331,0.322
2013-11-14 05:00:00,0.308,0.308,0.308,0.899,0.275,0.251
2013-11-14 06:00:00,0.236,0.236,0.236,0.902,0.231,0.197
2013-11-14 07:00:00,0.171,0.171,0.171,0.888,0.21,0.151
2013-11-14 08:00:00,0.129,0.129,0.129,0.848,0.193,0.136
2013-11-14 09:00:00,0.11,0.11,0.11,0.781,0.158,0.138
2013-11-14 10:00:00,0.115,0.115,0.115,0.707,0.132,0.145
2013-11-14 11:00:00,0.103,0.103,0.103,0.612,0.088,0.116
2013-11-14 12:00:00,0.12,0.12,0.12,0.475,0.074,0.131
2013-11-14 13:00:00,0.147,0.147,0.147,0.357,0.067,0.151
2013-11-14 14:00:00,0.217,0.217,0.217,0.293,0.035,0.206
2013-11-14 15:00:00,0.309,0.309,0.309,0.24,0.017,0.277
2013-11-14 16:00:00,0.397,0.397,0.397,0.23,0.019,0.335
2013-11-14 17:00:00,0.382,0.382,0.382,0.25,0.047,0.333
2013-11-14 18:00:00,0.324,0.324,0.324,0.253,0.134,0.318
2013-11-14 19:00:00,0.248,0.248,0.248,0.237,0.252,0.317
2013-11-14 20:00:00,0.207,0.207,0.207,0.278,0.272,0.333
2013-11-14 21:00:00,0.182,0.182,0.182,0.32,0.246,0.332
2013-11-14 22:00:00,0.153,0.153,0.153,0.291,0.207,0.316
2013-11-14 23:00:00,0.176,0.176,0.176,0.425,0.218,0.307
2013-11-15 00:00:00,0.187,0.187,0.187,0.415,0.224,0.295
2013-11-15 01:00:00,0.207,0.207,0.207,0.328,0.222,0.299
2013-11-15 02:00:00,0.195,0.195,0.195,0.255,0.214,0.288
2013-11-15 03:00:00,0.187,0.187,0.187,0.234,0.214,0.266
2013-11-15 04:00:00,0.167,0.167,0.167,0.237,0.223,0.237
2013-11-15 05:00:00,0.153,0.153,0.153,0.183,0.244,0.23
2013-11-15 06:00:00,0.165,0.165,0.165,0.134,0.248,0.234
2013-11-15 07:00:00,0.19,0.19,0.19,0.2,0.265,0.247
2013-11-15 08:00:00,0.239,0.239,0.239,0.291,0.305,0.297
2013-11-15 09:00:00,0.3,0.3,0.3,0.294,0.395,0.319
2013-11-15 10:00:00,0.325,0.325,0.325,0.205,0.492,0.367
2013-11-15 11:00:00,0.481,0.481,0.481,0.15,0.572,0.532
2013-11-15 12:00:00,0.514,0.514,0.514,0.149,0.664,0.604
2013-11-15 13:00:00,0.642,0.642,0.642,0.146,0.734,0.69
2013-11-15 14:00:00,0.659,0.659,0.659,0.151,0.774,0.705
2013-11-15 15:00:00,0.654,0.654,0.654,0.171,0.813,0.696
2013-11-15 16:00:00,0.646,0.646,0.646,0.2,0.799,0.736
2013-11-15 17:00:00,0.805,0.805,0.805,0.229,0.874,0.792
2013-11-15 18:00:00,0.904,0.904,0.904,0.304,0.94,0.826
2013-11-15 19:00:00,0.933,0.933,0.933,0.391,0.947,0.842
2013-11-15 20:00:00,0.948,0.948,0.948,0.472,0.95,0.857
2013-11-15 21:00:00,0.95,0.95,0.95,0.585,0.95,0.881
2013-11-15 22:00:00,0.95,0.95,0.95,0.68,0.95,0.897
2013-11-15 23:00:00,0.95,0.95,0.95,0.735,0.95,0.888
2013-11-16 00:00:00,0.95,0.95,0.95,0.791,0.95,0.9
2013-11-16 01:00:00,0.95,0.95,0.95,0.823,0.95,0.912
2013-11-16 02:00:00,0.95,0.95,0.95,0.825,0.95,0.923
2013-11-16 03:00:00,0.95,0.95,0.95,0.806,0.95,0.925
2013-11-16 04:00:00,0.95,0.95,0.95,0.782,0.95,0.919
2013-11-16 05:00:00,0.95,0.95,0.95,0.72,0.949,0.906
2013-11-16 06:00:00,0.95,0.95,0.95,0.688,0.95,0.894
2013-11-16 07:00:00,0.948,0.948,0.948,0.707,0.95,0.888
2013-11-16 08:00:00,0.942,0.942,0.942,0.73,0.95,0.887
2013-11-16 09:00:00,0.95,0.95,0.95,0.759,0.95,0.889
2013-11-16 10:00:00,0.95,0.95,0.95,0.797,0.95,0.887
2013-11-16 11:00:00,0.95,0.95,0.95,0.836,0.95,0.888
2013-11-16 12:00:00,0.95,0.95,0.95,0.848,0.95,0.907
2013-11-16 13:00:00,0.95,0.95,0.95,0.844,0.95,0.914
2013-11-16 14:00:00,0.95,0.95,0.95,0.849,0.95,0.901
2013-11-16 15:00:00,0.95,0.95,0.95,0.858,0.95,0.898
2013-11-16 16:00:00,0.95,0.95,0.95,0.857,0.95,0.904
2013-11-16 17:00:00,0.95,0.95,0.95,0.853,0.95,0.904
2013-11-16 18:00:00,0.95,0.95,0.95,0.853,0.95,0.904
2013-11-16 19:00:00,0.95,0.95,0.95,0.861,0.95,0.902
2013-11-16 20:00:00,0.95,0.95,0.95,0.864,0.95,0.901
2013-11-16 21:00:00,0.95,0.95,0.95,0.854,0.95,0.903
2013-11-16 22:00:00,0.95,0.95,0.95,0.831,0.95,0.896
2013-11-16 23:00:00,0.95,0.95,0.95,0.826,0.95,0.898
2013-11-17 00:00:00,0.95,0.95,0.95,0.804,0.95,0.891
2013-11-17 01:00:00,0.95,0.95,0.95,0.771,0.95,0.883
2013-11-17 02:00:00,0.95,0.95,0.95,0.707,0.95,0.883
2013-11-17 03:00:00,0.95,0.95,0.95,0.642,0.95,0.881
2013-11-17 04:00:00,0.95,0.95,0.95,0.511,0.95,0.881
2013-11-17 05:00:00,0.95,0.95,0.95,0.433,0.95,0.882
2013-11-17 06:00:00,0.95,0.95,0.95,0.374,0.95,0.877
2013-11-17 07:00:00,0.95,0.95,0.95,0.34,0.95,0.865
2013-11-17 08:00:00,0.95,0.95,0.95,0.296,0.95,0.865
2013-11-17 09:00:00,0.95,0.95,0.95,0.21,0.95,0.852
2013-11-17 10:00:00,0.949,0.949,0.949,0.136,0.95,0.83
2013-11-17 11:00:00,0.902,0.902,0.902,0.074,0.948,0.771
2013-11-17 12:00:00,0.795,0.795,0.795,0.053,0.931,0.699
